TOA5	CR1000	CR1000	93112	CR1000.Std.32.03	CPU:JacksonLaneV2.CR1	20188	Table1	
TIMESTAMP	RECORD	BattV	PTemp_C	GP_CO2Conc	GP_CO2HiConc	GP_Temp		
TS	RN	Volts	Deg C	ppm CO2	ppm CO2	Deg C		
		Smp	Smp	Smp	Smp	Smp		
9/24/2021 3:30	410	12.57	17.04	0	13902.45	24.977		
9/24/2021 4:00	411	12.57	16.61	0	13861.02	24.876		
9/24/2021 4:30	412	12.57	16.27	0	13857.15	24.765		
9/24/2021 5:00	413	12.57	16.02	0	14495.8	24.671		
9/24/2021 5:30	414	12.57	15.87	0	15109.74	24.586		
9/24/2021 6:00	415	12.57	15.63	0	15111.09	24.474		
9/24/2021 6:30	416	12.56	15.31	0	14975.66	24.346		
9/24/2021 7:00	417	12.56	15.04	0	15074.81	24.224		
9/24/2021 7:30	418	12.56	14.78	0	15068	24.112		
9/24/2021 8:00	419	12.56	14.59	0	14991.19	24.017		
9/24/2021 8:30	420	12.56	14.54	0	14895.63	23.946		
9/24/2021 9:00	421	12.56	14.66	0	14836.31	23.876		
9/24/2021 9:30	422	12.56	14.92	0	14843.19	23.831		
9/24/2021 10:00	423	12.56	15.29	0	14867.43	23.774		
9/24/2021 10:30	424	12.55	15.75	0	15090.63	23.773		
9/24/2021 11:00	425	12.55	16.22	0	15181.19	23.848		
9/24/2021 11:30	426	12.54	17.01	0	15677.49	23.981		
9/24/2021 12:00	427	12.56	17.79	0	15715.83	24.089		
9/24/2021 12:30	428	12.56	18.25	0	15687.96	24.293		
9/24/2021 13:00	429	12.55	18.66	0	15675.73	24.564		
9/24/2021 13:30	430	12.55	19.02	0	15636.55	24.952		
9/24/2021 14:00	431	12.56	19.31	0	15978.63	25.217		
9/24/2021 14:30	432	12.56	19.63	0	16332.15	25.442		
9/24/2021 15:00	433	12.55	19.94	0	16653.18	25.517		
9/24/2021 15:30	434	12.56	20.1	0	16829.76	25.566		
9/24/2021 16:00	435	12.56	20.15	0	16829.67	25.553		
9/24/2021 16:30	436	12.56	20.15	0	16599.96	25.497		
9/24/2021 17:00	437	12.56	20.02	0	16118.58	25.408		
9/24/2021 17:30	438	12.56	19.84	0	15998.11	25.294		
9/24/2021 18:00	439	12.56	19.63	0	15416.9	25.139		
9/24/2021 18:30	440	12.56	19.36	0	14828.61	24.967		
9/24/2021 19:00	441	12.56	19.02	0	14609.67	24.772		
9/24/2021 19:30	442	12.56	18.61	0	14452.76	24.582		
9/24/2021 20:00	443	12.55	18.12	0	14310.41	24.416		
9/24/2021 20:30	444	12.56	17.62	0	14193.49	24.256		
9/24/2021 21:00	445	12.56	17.11	0	14098.23	24.113		
9/24/2021 21:30	446	12.56	16.69	0	14108.74	23.993		
9/24/2021 22:00	447	12.56	16.32	0	14293.66	23.901		
9/24/2021 22:30	448	12.56	15.97	0	14474.11	23.801		
9/24/2021 23:00	449	12.56	15.7	0	14597.1	23.709		
9/24/2021 23:30	450	12.55	15.41	0	14638.43	23.65		
9/25/2021 0:00	451	12.55	15.17	0	14902.64	23.597		
9/25/2021 0:30	452	12.56	14.9	0	15093.8	23.496		
9/25/2021 1:00	453	12.55	14.68	0	15145.8	23.377		
9/25/2021 1:30	454	12.55	14.44	0	15114.81	23.266		
9/25/2021 2:00	455	12.54	14.21	0	15110.45	23.156		
9/25/2021 2:30	456	12.54	14.01	0	15051.44	23.058		
9/25/2021 3:00	457	12.55	13.78	0	14982.78	22.962		
9/25/2021 3:30	458	12.54	13.56	0	14886.44	22.876		
9/25/2021 4:00	459	12.54	13.38	0	14847.08	22.766		
9/25/2021 4:30	460	12.54	13.19	0	14810.53	22.661		
9/25/2021 5:00	461	12.54	13	0	14753.47	22.559		
9/25/2021 5:30	462	12.54	12.86	0	14712.15	22.462		
9/25/2021 6:00	463	12.54	12.67	0	14643.37	22.36		
9/25/2021 6:30	464	12.54	12.51	0	14585.78	22.264		
9/25/2021 7:00	465	12.53	12.35	0	14507.13	22.171		
9/25/2021 7:30	466	12.54	12.23	0	14441.56	22.097		
9/25/2021 8:00	467	12.54	12.14	0	14381.58	22		
9/25/2021 8:30	468	12.53	12.19	0	14315.17	21.928		
9/25/2021 9:00	469	12.53	12.46	0	14284.16	21.91		
9/25/2021 9:30	470	12.54	12.88	0	14276.49	21.91		
9/25/2021 10:00	471	12.54	13.45	0	14252.08	21.934		
9/25/2021 10:30	472	12.53	14.18	0	14226.92	22.019		
9/25/2021 11:00	473	12.53	14.97	0	14280.72	22.143		
9/25/2021 11:30	474	12.54	16.17	0	14367.19	22.275		
9/25/2021 12:00	475	12.54	17.26	0	14426.83	22.471		
9/25/2021 12:30	476	12.54	17.92	0	14558.8	22.778		
9/25/2021 13:00	477	12.54	18.53	0	14758.12	23.207		
9/25/2021 13:30	478	12.54	19	0	14959.23	23.579		
9/25/2021 14:00	479	12.54	19.39	0	15095.91	23.926		
9/25/2021 14:30	480	12.55	19.76	0	15201.51	24.231		
9/25/2021 15:00	481	12.54	20.1	0	15286.29	24.396		
9/25/2021 15:30	482	12.54	20.37	0	15358.23	24.537		
9/25/2021 16:00	483	12.55	20.48	0	15463.76	24.612		
9/25/2021 16:30	484	12.55	20.53	0	15596.34	24.702		
9/25/2021 17:00	485	12.54	20.53	0	15703.34	24.736		
9/25/2021 17:30	486	12.55	20.4	0	15737.25	24.694		
9/25/2021 18:00	487	12.55	20.13	0	15702.37	24.637		
9/25/2021 18:30	488	12.55	19.84	0	15411.65	24.519		
9/25/2021 19:00	489	12.54	19.49	0	14999.91	24.354		
9/25/2021 19:30	490	12.54	19.08	0	13958.87	24.145		
9/25/2021 20:00	491	12.54	18.61	0	12978.26	23.917		
9/25/2021 20:30	492	12.55	18.15	0	12574.7	23.706		
9/25/2021 21:00	493	12.55	17.74	0	12243.54	23.511		
9/25/2021 21:30	494	12.54	17.39	0	11994.54	23.349		
9/25/2021 22:00	495	12.54	17.06	0	11744.31	23.191		
9/25/2021 22:30	496	12.55	16.74	0	11358.24	23.049		
9/25/2021 23:00	497	12.54	16.41	0	11050.57	22.909		
9/25/2021 23:30	498	12.54	16.12	0	10901.47	22.775		
9/26/2021 0:00	499	12.54	15.87	0	10808.3	22.668		
9/26/2021 0:30	500	12.54	15.65	0	10754.33	22.572		
9/26/2021 1:00	501	12.54	15.41	0	10918.63	22.486		
9/26/2021 1:30	502	12.54	15.21	0	11295.09	22.414		
9/26/2021 2:00	503	12.54	15.04	0	11707.46	22.349		
9/26/2021 2:30	504	12.53	14.95	0	11957.17	22.298		
9/26/2021 3:00	505	12.54	14.88	0	12157.3	22.253		
9/26/2021 3:30	506	12.54	14.83	0	12347.02	22.233		
9/26/2021 4:00	507	12.53	14.83	0	12420.46	22.188		
9/26/2021 4:30	508	12.53	14.8	0	12532.68	22.152		
9/26/2021 5:00	509	12.54	14.8	0	12654.34	22.121		
9/26/2021 5:30	510	12.54	14.83	0	12779.83	22.087		
9/26/2021 6:00	511	12.53	14.85	0	13088.81	22.068		
9/26/2021 6:30	512	12.53	14.9	0	13436.02	22.038		
9/26/2021 7:00	513	12.53	14.88	0	13726.78	21.991		
9/26/2021 7:30	514	12.53	14.83	0	13842.62	21.963		
9/26/2021 8:00	515	12.53	14.78	0	13883.55	21.915		
9/26/2021 8:30	516	12.53	14.78	0	13924.16	21.892		
9/26/2021 9:00	517	12.53	14.85	0	13957.92	21.852		
9/26/2021 9:30	518	12.53	15.07	0	13970.05	21.857		
9/26/2021 10:00	519	12.53	15.36	0	13916.2	21.877		
9/26/2021 10:30	520	12.53	15.77	0	13816.75	21.937		
9/26/2021 11:00	521	12.53	16.24	0	13693.83	22		
9/26/2021 11:30	522	12.53	17.06	0	13551.86	22.166		
9/26/2021 12:00	523	12.53	17.74	0	13616.27	22.309		
9/26/2021 12:30	524	12.53	18.12	0	13783.01	22.532		
9/26/2021 13:00	525	12.53	18.51	0	14081.18	22.88		
9/26/2021 13:30	526	12.53	18.82	0	14081.48	23.274		
9/26/2021 14:00	527	12.54	19.13	0	14042.38	23.553		
9/26/2021 14:30	528	12.54	19.42	0	14139.61	23.832		
9/26/2021 15:00	529	12.53	19.65	0	14191.96	23.93		
9/26/2021 15:30	530	12.53	19.78	0	14267.66	23.964		
9/26/2021 16:00	531	12.54	19.78	0	14386.75	24.001		
9/26/2021 16:30	532	12.54	19.7	0	14431.55	23.964		
9/26/2021 17:00	533	12.54	19.63	0	14230	23.922		
9/26/2021 17:30	534	12.53	19.52	0	13802.23	23.843		
9/26/2021 18:00	535	12.54	19.34	0	13373.32	23.769		
9/26/2021 18:30	536	12.54	19.13	0	13223.28	23.67		
9/26/2021 19:00	537	12.53	18.84	0	12934.32	23.538		
9/26/2021 19:30	538	12.53	18.48	0	12450.37	23.349		
9/26/2021 20:00	539	12.53	17.99	0	12091.99	23.154		
9/26/2021 20:30	540	12.54	17.49	0	11769.19	22.969		
9/26/2021 21:00	541	12.54	17.01	0	11517.9	22.812		
9/26/2021 21:30	542	12.53	16.56	0	11355.85	22.67		
9/26/2021 22:00	543	12.53	16.19	0	11379.11	22.533		
9/26/2021 22:30	544	12.53	15.85	0	11407.5	22.424		
9/26/2021 23:00	545	12.53	15.58	0	11431.98	22.331		
9/26/2021 23:30	546	12.53	15.36	0	11552.09	22.258		
9/27/2021 0:00	547	12.53	15.17	0	11772.95	22.188		
9/27/2021 0:30	548	12.53	15	0	11898.28	22.144		
9/27/2021 1:00	549	12.53	14.83	0	11991.97	22.073		
9/27/2021 1:30	550	12.53	14.68	0	12053.2	22.035		
9/27/2021 2:00	551	12.52	14.56	0	12126.8	21.998		
9/27/2021 2:30	552	12.52	14.42	0	12169.04	21.953		
9/27/2021 3:00	553	12.53	14.3	0	12269.37	21.904		
9/27/2021 3:30	554	12.52	14.21	0	12420.86	21.857		
9/27/2021 4:00	555	12.52	14.13	0	12614.18	21.789		
9/27/2021 4:30	556	12.52	14.06	0	12754.72	21.719		
9/27/2021 5:00	557	12.52	13.99	0	12832.59	21.666		
9/27/2021 5:30	558	12.52	13.94	0	12844.72	21.592		
9/27/2021 6:00	559	12.52	13.85	0	12821.63	21.545		
9/27/2021 6:30	560	12.52	13.73	0	12818.5	21.485		
9/27/2021 7:00	561	12.51	13.61	0	12784.37	21.428		
9/27/2021 7:30	562	12.52	13.54	0	12743.05	21.373		
9/27/2021 8:00	563	12.52	13.56	0	12694.99	21.339		
9/27/2021 8:30	564	12.51	13.68	0	12666.69	21.32		
9/27/2021 9:00	565	12.51	13.94	0	12637.22	21.318		
9/27/2021 9:30	566	12.52	14.32	0	12619.26	21.355		
9/27/2021 10:00	567	12.52	14.88	0	12642.42	21.411		
9/27/2021 10:30	568	12.52	15.55	0	12702.5	21.495		
9/27/2021 11:00	569	12.52	16.36	0	12782.08	21.653		
9/27/2021 11:30	570	12.52	17.62	0	12869.8	21.815		
9/27/2021 12:00	571	12.52	18.66	0	12971.23	22.076		
9/27/2021 12:30	572	12.52	19.44	0	13071.32	22.403		
9/27/2021 13:00	573	12.52	20.15	0	13257.3	22.882		
9/27/2021 13:30	574	12.52	20.74	0	13511.02	23.376		
9/27/2021 14:00	575	12.52	21.23	0	13778.06	23.743		
9/27/2021 14:30	576	12.52	21.64	0	13914.64	24.073		
9/27/2021 15:00	577	12.52	21.92	0	14052.94	24.3		
9/27/2021 15:30	578	12.52	22.03	0	14058.81	24.41		
9/27/2021 16:00	579	12.53	22.06	0	13964.45	24.458		
9/27/2021 16:30	580	12.53	21.97	0	13846.21	24.469		
9/27/2021 17:00	581	12.52	21.89	0	13596.28	24.448		
9/27/2021 17:30	582	12.52	21.75	0	13252.42	24.394		
9/27/2021 18:00	583	12.53	21.59	0	13010.97	24.319		
9/27/2021 18:30	584	12.53	21.34	0	12835.15	24.256		
9/27/2021 19:00	585	12.52	21.07	0	12440.44	24.169		
9/27/2021 19:30	586	12.53	20.74	0	11851.32	24.082		
9/27/2021 20:00	587	12.52	20.42	0	11159.49	23.964		
9/27/2021 20:30	588	12.53	20.1	0	10465.46	23.846		
9/27/2021 21:00	589	12.53	19.81	0	9907.58	23.722		
9/27/2021 21:30	590	12.52	19.55	0	9361.33	23.606		
9/27/2021 22:00	591	12.53	19.28	0	8927.11	23.495		
9/27/2021 22:30	592	12.53	19.1	9505.89	8563.1	23.397		
9/27/2021 23:00	593	12.53	18.92	9045.73	8267.63	23.305		
9/27/2021 23:30	594	12.52	18.84	8695.38	8033.25	23.226		
9/28/2021 0:00	595	12.52	18.77	8433.61	7852.69	23.168		
9/28/2021 0:30	596	12.53	18.66	8146.68	7649.4	23.102		
9/28/2021 1:00	597	12.53	18.51	7906.28	7474.72	23.023		
9/28/2021 1:30	598	12.53	18.33	7646.78	7281.6	22.948		
9/28/2021 2:00	599	12.52	18.15	7444.05	7127.49	22.874		
9/28/2021 2:30	600	12.52	17.99	7238.88	6968.53	22.811		
9/28/2021 3:00	601	12.52	17.89	7062.56	6829.54	22.757		
9/28/2021 3:30	602	12.52	17.82	6846.66	6656.35	22.703		
9/28/2021 4:00	603	12.52	17.74	6739.64	6569.29	22.653		
9/28/2021 4:30	604	12.52	17.64	6648.26	6494.32	22.599		
9/28/2021 5:00	605	12.52	17.51	6520.97	6388.88	22.548		
9/28/2021 5:30	606	12.52	17.41	6483.71	6357.83	22.497		
9/28/2021 6:00	607	12.52	17.31	6435.58	6317.57	22.451		
9/28/2021 6:30	608	12.52	17.24	6405.75	6292.53	22.409		
9/28/2021 7:00	609	12.52	17.11	6403.7	6290.84	22.37		
9/28/2021 7:30	610	12.52	17.06	6441.65	6322.74	22.338		
9/28/2021 8:00	611	12.52	17.01	6528.84	6395.64	22.312		
9/28/2021 8:30	612	12.51	17.06	6986.24	6769.11	22.315		
9/28/2021 9:00	613	12.51	17.26	8242.29	7718.74	22.373		
9/28/2021 9:30	614	12.52	17.59	0	8947.79	22.444		
9/28/2021 10:00	615	12.52	18.05	0	9806.71	22.532		
9/28/2021 10:30	616	12.51	18.66	0	10638.81	22.601		
9/28/2021 11:00	617	12.51	19.49	0	11286.02	22.886		
9/28/2021 11:30	618	12.52	20.69	0	11619.15	23.162		
9/28/2021 12:00	619	12.52	21.67	0	11415.91	23.513		
9/28/2021 12:30	620	12.51	22.36	0	11244.68	23.875		
9/28/2021 13:00	621	12.51	22.98	0	11410.04	24.27		
9/28/2021 13:30	622	12.52	23.38	0	11626.09	24.646		
9/28/2021 14:00	623	12.52	23.72	0	11757.84	24.956		
9/28/2021 14:30	624	12.52	23.84	0	11792.56	25.227		
9/28/2021 15:00	625	12.52	23.9	0	11765.37	25.402		
9/28/2021 15:30	626	12.52	23.99	0	11777.15	25.571		
9/28/2021 16:00	627	12.52	24.07	0	11862.43	25.696		
9/28/2021 16:30	628	12.52	24.01	0	11916.11	25.756		
9/28/2021 17:00	629	12.52	23.84	0	11995.34	25.799		
9/28/2021 17:30	630	12.52	23.72	0	12066.34	25.807		
9/28/2021 18:00	631	12.52	23.52	0	12124.72	25.795		
9/28/2021 18:30	632	12.52	23.32	0	12079.89	25.775		
9/28/2021 19:00	633	12.52	23.1	0	12131.01	25.739		
9/28/2021 19:30	634	12.52	22.75	0	12147.88	25.675		
9/28/2021 20:00	635	12.52	22.39	0	12048.09	25.58		
9/28/2021 20:30	636	12.52	21.95	0	11925.64	25.462		
9/28/2021 21:00	637	12.52	21.62	0	11793.61	25.341		
9/28/2021 21:30	638	12.52	21.31	0	11762.34	25.216		
9/28/2021 22:00	639	12.51	21.04	0	11604.01	25.086		
9/28/2021 22:30	640	12.52	20.8	0	11073.71	24.964		
9/28/2021 23:00	641	12.52	20.58	0	10165.86	24.854		
9/28/2021 23:30	642	12.51	20.45	0	9260.17	24.75		
9/29/2021 0:00	643	12.51	20.26	9627.17	8637.04	24.633		
9/29/2021 0:30	644	12.52	20.05	8957.15	8207.7	24.497		
9/29/2021 1:00	645	12.52	19.76	8481.61	7884.88	24.349		
9/29/2021 1:30	646	12.51	19.47	8179.15	7671.56	24.201		
9/29/2021 2:00	647	12.51	19.15	7914.23	7479.52	24.073		
9/29/2021 2:30	648	12.52	18.84	7676.44	7302.97	23.944		
9/29/2021 3:00	649	12.52	18.58	7446.06	7128.15	23.837		
9/29/2021 3:30	650	12.51	18.38	7239.63	6968.3	23.733		
9/29/2021 4:00	651	12.5	18.2	7086.78	6848.02	23.632		
9/29/2021 4:30	652	12.51	17.99	7176.73	6919.15	23.513		
9/29/2021 5:00	653	12.51	17.72	7322.2	7032.92	23.39		
9/29/2021 5:30	654	12.51	17.46	7535.42	7196.92	23.29		
9/29/2021 6:00	655	12.51	17.11	7585.08	7234.75	23.181		
9/29/2021 6:30	656	12.51	16.76	7631.66	7270.08	23.075		
9/29/2021 7:00	657	12.51	16.46	7619.79	7261.23	22.978		
9/29/2021 7:30	658	12.51	16.14	7613.36	7256.47	22.879		
9/29/2021 8:00	659	12.5	15.87	7621.7	7262.88	22.778		
9/29/2021 8:30	660	12.5	15.7	7706.4	7326.71	22.69		
9/29/2021 9:00	661	12.5	15.65	7959.78	7514.4	22.651		
9/29/2021 9:30	662	12.5	15.68	8365.89	7805.95	22.604		
9/29/2021 10:00	663	12.5	15.82	9039.23	8264.44	22.568		
9/29/2021 10:30	664	12.5	15.92	9645.6	8651.49	22.56		
9/29/2021 11:00	665	12.5	16.22	0	8966.18	22.553		
9/29/2021 11:30	666	12.5	16.79	0	9102.84	22.698		
9/29/2021 12:00	667	12.5	17.31	0	9301.21	22.776		
9/29/2021 12:30	668	12.49	17.64	0	9448.21	22.928		
9/29/2021 13:00	669	12.49	17.92	0	9419.61	23.118		
9/29/2021 13:30	670	12.5	18.17	0	9574.24	23.459		
9/29/2021 14:00	671	12.5	18.46	0	9905.79	23.749		
9/29/2021 14:30	672	12.5	18.71	0	10149.87	23.94		
9/29/2021 15:00	673	12.5	18.92	0	10289.29	24.05		
9/29/2021 15:30	674	12.5	18.97	0	10524.48	24.007		
9/29/2021 16:00	675	12.5	18.92	0	10608.1	23.95		
9/29/2021 16:30	676	12.5	18.82	0	10501.91	23.855		
9/29/2021 17:00	677	12.5	18.69	0	10393.34	23.735		
9/29/2021 17:30	678	12.49	18.53	0	10254.04	23.596		
9/29/2021 18:00	679	12.5	18.35	0	10129.82	23.455		
9/29/2021 18:30	680	12.5	18.1	0	9996.26	23.314		
9/29/2021 19:00	681	12.49	17.74	0	9877.54	23.157		
9/29/2021 19:30	682	12.5	17.26	0	9776.73	23.008		
9/29/2021 20:00	683	12.5	16.76	0	9706.04	22.874		
9/29/2021 20:30	684	12.5	16.29	0	9680.08	22.757		
9/29/2021 21:00	685	12.49	15.87	0	9797.85	22.66		
9/29/2021 21:30	686	12.49	15.41	0	10025.72	22.554		
9/29/2021 22:00	687	12.5	15.02	0	10234.88	22.479		
9/29/2021 22:30	688	12.5	14.71	0	10414.04	22.4		
9/29/2021 23:00	689	12.49	14.4	0	10543.65	22.336		
9/29/2021 23:30	690	12.48	14.13	0	10667.48	22.265		
9/30/2021 0:00	691	12.48	13.85	0	10777.08	22.145		
9/30/2021 0:30	692	12.49	13.54	0	10856.88	22.035		
9/30/2021 1:00	693	12.49	13.26	0	10905.04	21.907		
9/30/2021 1:30	694	12.48	13.02	0	10962.93	21.774		
9/30/2021 2:00	695	12.48	12.79	0	10998.01	21.659		
9/30/2021 2:30	696	12.48	12.58	0	11019.57	21.555		
9/30/2021 3:00	697	12.48	12.39	0	11075.11	21.469		
9/30/2021 3:30	698	12.48	12.23	0	11094.32	21.369		
9/30/2021 4:00	699	12.47	12.19	0	11104.95	21.31		
9/30/2021 4:30	700	12.47	12.21	0	11116.22	21.234		
9/30/2021 5:00	701	12.48	12.19	0	11156.68	21.138		
9/30/2021 5:30	702	12.48	12.14	0	11174.57	21.047		
9/30/2021 6:00	703	12.47	12	0	11215.64	20.962		
9/30/2021 6:30	704	12.47	11.84	0	11223.18	20.905		
9/30/2021 7:00	705	12.48	11.7	0	11246.87	20.812		
9/30/2021 7:30	706	12.47	11.59	0	11264.77	20.721		
9/30/2021 8:00	707	12.47	11.49	0	11270.22	20.654		
9/30/2021 8:30	708	12.47	11.52	0	11278.28	20.606		
9/30/2021 9:00	709	12.47	11.7	0	11272.8	20.569		
9/30/2021 9:30	710	12.47	12.05	0	11283.69	20.573		
9/30/2021 10:00	711	12.47	12.58	0	11298.83	20.593		
9/30/2021 10:30	712	12.47	13.26	0	11282.41	20.658		
9/30/2021 11:00	713	12.47	14.13	0	11368.86	20.796		
9/30/2021 11:30	714	12.48	15.21	0	11453.85	20.476		
9/30/2021 12:00	715	12.48	16.17	0	11472.32	21.135		
9/30/2021 12:30	716	12.47	16.86	0	11567.48	21.396		
9/30/2021 13:00	717	12.47	17.46	0	11730.39	21.775		
9/30/2021 13:30	718	12.48	17.87	0	11896.72	22.169		
9/30/2021 14:00	719	12.48	18.28	0	12123.78	22.526		
9/30/2021 14:30	720	12.48	18.58	0	12258.95	22.775		
9/30/2021 15:00	721	12.48	18.82	0	12353.56	22.909		
9/30/2021 15:30	722	12.48	18.87	0	12432.59	23.027		
9/30/2021 16:00	723	12.49	18.84	0	12485	23.052		
9/30/2021 16:30	724	12.48	18.74	0	12486.49	23.04		
9/30/2021 17:00	725	12.48	18.64	0	12350.48	23.005		
9/30/2021 17:30	726	12.48	18.48	0	12132.93	22.956		
9/30/2021 18:00	727	12.49	18.3	0	11853.95	22.888		
9/30/2021 18:30	728	12.49	18.1	0	11359.25	22.796		
9/30/2021 19:00	729	12.48	17.77	0	10909.16	22.612		
9/30/2021 19:30	730	12.48	17.31	0	10446.53	22.393		
9/30/2021 20:00	731	12.49	16.91	0	10326.68	22.228		
9/30/2021 20:30	732	12.49	16.69	0	10188.02	22.112		
9/30/2021 21:00	733	12.48	16.54	0	10027.79	22.009		
9/30/2021 21:30	734	12.48	16.36	0	9814.88	21.907		
9/30/2021 22:00	735	12.48	16.14	0	9714.54	21.784		
9/30/2021 22:30	736	12.48	15.85	0	9685.01	21.645		
9/30/2021 23:00	737	12.48	15.48	0	9601.06	21.514		
9/30/2021 23:30	738	12.48	15.07	0	9598.5	21.381		
10/1/2021 0:00	739	12.48	14.66	0	9605.33	21.262		
10/1/2021 0:30	740	12.48	14.25	0	9776.07	21.167		
10/1/2021 1:00	741	12.48	13.85	0	10023.21	21.064		
10/1/2021 1:30	742	12.47	13.47	0	10244.66	20.986		
10/1/2021 2:00	743	12.47	13.16	0	10392.38	20.911		
10/1/2021 2:30	744	12.46	12.91	0	10472.34	20.825		
10/1/2021 3:00	745	12.47	12.65	0	10556.79	20.758		
10/1/2021 3:30	746	12.47	12.42	0	10620.45	20.691		
10/1/2021 4:00	747	12.47	12.21	0	10709.99	20.628		
10/1/2021 4:30	748	12.46	12.05	0	10897.24	20.552		
10/1/2021 5:00	749	12.47	11.86	0	11024.74	20.451		
10/1/2021 5:30	750	12.47	11.63	0	11102.97	20.329		
10/1/2021 6:00	751	12.46	11.43	0	11165.63	20.216		
10/1/2021 6:30	752	12.46	11.2	0	11173.61	20.129		
10/1/2021 7:00	753	12.46	10.97	0	11152.97	20.016		
10/1/2021 7:30	754	12.46	10.79	0	11110.16	19.908		
10/1/2021 8:00	755	12.46	10.63	0	11095.1	19.819		
10/1/2021 8:30	756	12.46	10.63	0	11081.11	19.748		
10/1/2021 9:00	757	12.46	10.81	0	11072.54	19.721		
10/1/2021 9:30	758	12.46	11.18	0	11060.53	19.719		
10/1/2021 10:00	759	12.46	11.63	0	11047.69	19.733		
10/1/2021 10:30	760	12.46	12.19	0	11029.47	19.79		
10/1/2021 11:00	761	12.46	12.91	0	11030.36	19.868		
10/1/2021 11:30	762	12.46	13.94	0	11011.95	20.04		
10/1/2021 12:00	763	12.46	14.71	0	11066.79	20.188		
10/1/2021 12:30	764	12.46	15.21	0	11169.01	20.396		
10/1/2021 13:00	765	12.46	15.73	0	11276.58	20.724		
10/1/2021 13:30	766	12.46	16.14	0	11421.26	21.16		
10/1/2021 14:00	767	12.47	16.56	0	11576.22	21.487		
10/1/2021 14:30	768	12.47	17.01	0	11711.52	21.764		
10/1/2021 15:00	769	12.47	17.41	0	11830.88	21.888		
10/1/2021 15:30	770	12.46	17.56	0	11929.36	22.016		
10/1/2021 16:00	771	12.47	17.54	0	11923.4	22.018		
10/1/2021 16:30	772	12.47	17.46	0	11844.56	21.999		
10/1/2021 17:00	773	12.47	17.34	0	11638.54	21.968		
10/1/2021 17:30	774	12.47	17.19	0	11351.97	21.91		
10/1/2021 18:00	775	12.47	16.98	0	11016.43	21.832		
10/1/2021 18:30	776	12.47	16.76	0	10828.82	21.706		
10/1/2021 19:00	777	12.47	16.44	0	10553.36	21.538		
10/1/2021 19:30	778	12.47	16.04	0	10022.17	21.353		
10/1/2021 20:00	779	12.47	15.58	0	9868.09	21.154		
10/1/2021 20:30	780	12.47	15.07	0	9757.18	20.972		
10/1/2021 21:00	781	12.47	14.61	0	9626.14	20.815		
10/1/2021 21:30	782	12.46	14.23	0	9557.26	20.674		
10/1/2021 22:00	783	12.46	13.85	0	9511.1	20.542		
10/1/2021 22:30	784	12.47	13.47	0	9560.4	20.433		
10/1/2021 23:00	785	12.46	13.16	0	9711.77	20.351		
10/1/2021 23:30	786	12.46	12.86	0	9830.64	20.256		
10/2/2021 0:00	787	12.46	12.58	0	9960.96	20.186		
10/2/2021 0:30	788	12.46	12.3	0	10048.05	20.121		
10/2/2021 1:00	789	12.46	12.05	0	10094.87	20.047		
10/2/2021 1:30	790	12.46	11.79	0	10130.58	19.979		
10/2/2021 2:00	791	12.46	11.56	0	10186.82	19.916		
10/2/2021 2:30	792	12.45	11.36	0	10220.48	19.849		
10/2/2021 3:00	793	12.46	11.13	0	10257.81	19.753		
10/2/2021 3:30	794	12.46	10.95	0	10332.67	19.66		
10/2/2021 4:00	795	12.45	10.74	0	10382.72	19.561		
10/2/2021 4:30	796	12.45	10.58	0	10444.25	19.474		
10/2/2021 5:00	797	12.44	10.45	0	10463	19.385		
10/2/2021 5:30	798	12.45	10.31	0	10470	19.28		
10/2/2021 6:00	799	12.45	10.18	0	10464.81	19.185		
10/2/2021 6:30	800	12.45	10	0	10452.57	19.089		
10/2/2021 7:00	801	12.45	9.88	0	10414.29	18.999		
10/2/2021 7:30	802	12.45	9.77	0	10406.4	18.897		
10/2/2021 8:00	803	12.45	9.71	0	10370.88	18.841		
10/2/2021 8:30	804	12.44	9.77	0	10362.7	18.811		
10/2/2021 9:00	805	12.44	10.02	0	10327.3	18.794		
10/2/2021 9:30	806	12.45	10.49	0	10319.25	18.813		
10/2/2021 10:00	807	12.45	11.18	0	10312.14	18.884		
10/2/2021 10:30	808	12.45	12.14	0	10302.04	18.98		
10/2/2021 11:00	809	12.45	13.4	0	10343.43	19.142		
10/2/2021 11:30	810	12.45	15.09	0	10375.89	19.338		
10/2/2021 12:00	811	12.46	16.36	0	10437.22	19.606		
10/2/2021 12:30	812	12.46	17.29	0	10510.83	19.932		
10/2/2021 13:00	813	12.45	18.02	0	10682.61	20.415		
10/2/2021 13:30	814	12.45	18.69	0	10902.78	20.958		
10/2/2021 14:00	815	12.46	19.31	0	11093.37	21.437		
10/2/2021 14:30	816	12.46	19.94	0	11277.54	21.849		
10/2/2021 15:00	817	12.45	20.34	0	11469.13	22.111		
10/2/2021 15:30	818	12.45	20.58	0	11641.24	22.282		
10/2/2021 16:00	819	12.45	20.66	0	11781.97	22.401		
10/2/2021 16:30	820	12.46	20.69	0	11875.13	22.514		
10/2/2021 17:00	821	12.46	20.64	0	11925.41	22.569		
10/2/2021 17:30	822	12.46	20.5	0	11968.03	22.597		
10/2/2021 18:00	823	12.46	20.29	0	11986.32	22.599		
10/2/2021 18:30	824	12.46	20.08	0	11995.34	22.584		
